행정구역,2021년01월_총인구수,2021년01월_남자 인구수,2021년01월_여자 인구수,2021년02월_총인구수,2021년02월_남자 인구수,2021년02월_여자 인구수,2021년03월_총인구수,2021년03월_남자 인구수,2021년03월_여자 인구수,2021년04월_총인구수,2021년04월_남자 인구수,2021년04월_여자 인구수,2021년05월_총인구수,2021년05월_남자 인구수,2021년05월_여자 인구수,2021년06월_총인구수,2021년06월_남자 인구수,2021년06월_여자 인구수,2021년07월_총인구수,2021년07월_남자 인구수,2021년07월_여자 인구수,2021년08월_총인구수,2021년08월_남자 인구수,2021년08월_여자 인구수,2021년09월_총인구수,2021년09월_남자 인구수,2021년09월_여자 인구수,2021년10월_총인구수,2021년10월_남자 인구수,2021년10월_여자 인구수,2021년11월_총인구수,2021년11월_남자 인구수,2021년11월_여자 인구수,2021년12월_총인구수,2021년12월_남자 인구수,2021년12월_여자 인구수,위도,경도
경기도 양주시,231241,117346,113895,233072,118218,114854,234181,118821,115360,234990,119207,115783,235276,119349,115927,235394,119411,115983,235495,119411,116084,235828,119603,116225,236028,119717,116311,236205,119761,116444,236302,119796,116506,236368,119835,116533,37.78529546,127.04579
경기도 포천시,147393,77964,69429,147480,78036,69444,147014,77942,69072,147317,78102,69215,147425,78138,69287,147597,78200,69397,147855,78351,69504,148296,78594,69702,148434,78653,69781,148618,78733,69885,148738,78786,69952,148939,78915,70024,37.89490568,127.200311
경기도 여주시,112044,56897,55147,112129,56938,55191,111903,56842,55061,111913,56882,55031,111939,56898,55041,112177,57050,55127,112203,57076,55127,112289,57131,55158,112151,57058,55093,112260,57122,55138,112199,57044,55155,112150,57022,55128,37.29818024,127.6366015
경기도 연천군,43438,22744,20694,43368,22707,20661,43063,22577,20486,43080,22552,20528,43071,22546,20525,43042,22537,20505,42985,22518,20467,42942,22507,20435,42842,22453,20389,42797,22412,20385,42739,22405,20334,42721,22399,20322,38.09636868,127.0750663
경기도 가평군,62399,32169,30230,62339,32128,30211,62049,32009,30040,62206,32080,30126,62344,32125,30219,62364,32146,30218,62348,32114,30234,62383,32137,30246,62334,32167,30167,62241,32130,30111,62253,32147,30106,62264,32129,30135,37.8312274,127.509577
경기도 양평군,119022,59658,59364,119371,59846,59525,119260,59853,59407,119505,59981,59524,119826,60147,59679,120012,60259,59753,120419,60513,59906,120954,60817,60137,120997,60791,60206,121188,60873,60315,121154,60817,60337,121230,60846,60384,37.49165875,127.4874649
강원도 춘천시,282693,139534,143159,283141,139756,143385,282328,139420,142908,282326,139412,142914,282482,139461,143021,282511,139505,143006,282592,139546,143046,282714,139628,143086,283312,139920,143392,283803,140204,143599,284121,140341,143780,284594,140584,144010,37.88126781,127.7299743
강원도 원주시,354664,175962,178702,354933,176007,178926,354437,175816,178621,354536,175863,178673,354768,176009,178759,354978,176089,178889,355432,176297,179135,355767,176452,179315,356134,176658,179476,356625,176866,179759,357277,177183,180094,357757,177396,180361,37.34200542,127.9196968
강원도 강릉시,213412,105799,107613,213231,105704,107527,212909,105564,107345,212890,105527,107363,212681,105487,107194,212784,105550,107234,212957,105652,107305,213025,105698,107327,213151,105761,107390,213155,105783,107372,213093,105749,107344,212965,105667,107298,37.75192033,128.8758988
강원도 동해시,90416,45914,44502,90320,45855,44465,89922,45660,44262,89868,45622,44246,89968,45667,44301,89999,45702,44297,90039,45732,44307,90056,45716,44340,90073,45730,44343,90115,45756,44359,90010,45735,44275,90081,45795,44286,37.52501602,129.1144366
강원도 태백시,42586,21557,21029,42381,21456,20925,42249,21398,20851,42183,21370,20813,41718,21160,20558,41419,21006,20413,41341,20966,20375,41295,20936,20359,41145,20831,20314,41055,20777,20278,40982,20738,20244,40844,20656,20188,37.16407866,128.9857267
강원도 속초시,82652,40940,41712,82531,40874,41657,82213,40736,41477,82302,40771,41531,82241,40750,41491,82254,40772,41482,82377,40848,41529,82391,40847,41544,82476,40901,41575,82579,40975,41604,82700,41028,41672,82791,41080,41711,38.20736378,128.5922346
강원도 삼척시,64946,32836,32110,64680,32670,32010,64393,32566,31827,64355,32532,31823,64188,32475,31713,64073,32380,31693,63952,32305,31647,63825,32250,31575,63864,32278,31586,63833,32272,31561,63682,32175,31507,63429,32043,31386,37.44998132,129.1653894
강원도 홍천군,69142,35625,33517,69041,35564,33477,68751,35381,33370,68681,35370,33311,68597,35339,33258,68619,35342,33277,68573,35305,33268,68489,35273,33216,68452,35256,33196,68499,35274,33225,68482,35246,33236,68365,35184,33181,37.69715594,127.8887666
강원도 횡성군,46441,23812,22629,46447,23810,22637,46399,23812,22587,46510,23861,22649,46589,23910,22679,46614,23927,22687,46652,23936,22716,46635,23922,22713,46566,23895,22671,46586,23916,22670,46583,23903,22680,46481,23859,22622,37.49171366,127.9849703
강원도 영월군,38565,19935,18630,38418,19863,18555,38458,19895,18563,38417,19859,18558,38099,19743,18356,38057,19711,18346,38064,19724,18340,38055,19719,18336,38012,19673,18339,38011,19669,18342,37934,19631,18303,37904,19626,18278,37.18370855,128.4617516
강원도 평창군,41587,21276,20311,41514,21269,20245,41212,21151,20061,41188,21139,20049,41164,21124,20040,41109,21111,19998,41060,21075,19985,41050,21057,19993,40971,21036,19935,41006,21085,19921,41023,21095,19928,40996,21091,19905,37.37075556,128.3902789
강원도 정선군,36783,19127,17656,36704,19071,17633,36059,18776,17283,35990,18737,17253,35991,18743,17248,35952,18715,17237,35902,18700,17202,35838,18664,17174,35717,18607,17110,35659,18585,17074,35639,18573,17066,35675,18565,17110,37.38061264,128.6608105
강원도 철원군,44563,23151,21412,44380,23071,21309,44171,22963,21208,44169,22948,21221,44011,22895,21116,43932,22832,21100,43832,22760,21072,43691,22693,20998,43579,22607,20972,43489,22552,20937,43396,22493,20903,43340,22453,20887,38.14658472,127.3125482
강원도 화천군,24732,13412,11320,24652,13377,11275,24506,13313,11193,24446,13278,11168,24397,13252,11145,24408,13266,11142,24369,13246,11123,24342,13223,11119,24313,13193,11120,24247,13158,11089,24242,13154,11088,24195,13138,11057,38.10624708,127.7080903
강원도 양구군,22161,11759,10402,22123,11748,10375,22172,11748,10424,22114,11701,10413,22094,11679,10415,22027,11620,10407,21981,11584,10397,21972,11565,10407,21924,11554,10370,21925,11540,10385,21875,11525,10350,21748,11464,10284,38.10999021,127.9899381
강원도 인제군,31720,17116,14604,31665,17076,14589,31521,17046,14475,31508,17047,14461,31633,17116,14517,31835,17268,14567,31947,17341,14606,32034,17378,14656,32033,17384,14649,32090,17392,14698,32138,17424,14714,32165,17461,14704,38.06952159,128.1697635
강원도 고성군,26687,13762,12925,26734,13771,12963,26743,13770,12973,26760,13762,12998,26864,13814,13050,26924,13848,13076,26960,13859,13101,27005,13899,13106,26981,13881,13100,27014,13895,13119,27119,13950,13169,27249,14019,13230,38.38058598,128.4678781
강원도 양양군,27946,14210,13736,27980,14244,13736,27956,14233,13723,27932,14238,13694,28006,14269,13737,28035,14305,13730,28110,14356,13754,28086,14340,13746,28062,14330,13732,28026,14309,13717,27977,14289,13688,27913,14251,13662,38.07537941,128.6190796
충청북도 청주시,845710,426213,419497,846204,426413,419791,845025,425909,419116,845534,426167,419367,846291,426502,419789,847392,427070,420322,847642,427187,420455,847965,427378,420587,848711,427871,420840,848878,428012,420866,849024,428124,420900,848482,427881,420601,36.64246074,127.4891116
충청북도 충주시,210139,106269,103870,210058,106274,103784,209443,106051,103392,209434,106018,103416,209483,106040,103443,209638,106102,103536,209602,106069,103533,209546,106027,103519,209438,105958,103480,209499,105956,103543,209484,105959,103525,209358,105932,103426,36.99091676,127.9257467
충청북도 제천시,132759,66633,66126,132506,66498,66008,132542,66558,65984,132643,66597,66046,132659,66598,66061,132313,66449,65864,132269,66444,65825,132090,66375,65715,131879,66273,65606,131902,66270,65632,131810,66258,65552,131591,66170,65421,37.13259287,128.1908895
충청북도 보은군,32364,16271,16093,32371,16281,16090,32206,16235,15971,32211,16246,15965,32180,16236,15944,32096,16188,15908,32062,16170,15892,32004,16126,15878,31893,16050,15843,31863,16027,15836,31862,16032,15830,31878,16074,15804,36.48945062,127.7295675
충청북도 옥천군,50468,25447,25021,50474,25431,25043,50337,25378,24959,50341,25378,24963,50320,25358,24962,50282,25348,24934,50312,25350,24962,50287,25333,24954,50215,25283,24932,50194,25274,24920,50184,25287,24897,50093,25242,24851,36.30634045,127.5712259
충청북도 영동군,47230,23487,23743,47023,23396,23627,46577,23207,23370,46497,23178,23319,46442,23171,23271,46316,23096,23220,46261,23068,23193,46139,23006,23133,45976,22912,23064,45938,22879,23059,45874,22861,23013,45773,22810,22963,36.17489697,127.7833915
충청북도 증평군,36807,19125,17682,36685,19080,17605,36536,19011,17525,36532,19023,17509,36536,19025,17511,36499,19019,17480,36470,19031,17439,36406,18984,17422,36388,18973,17415,36371,18957,17414,36351,18947,17404,36426,18993,17433,36.78528798,127.5814568
충청북도 진천군,83849,43937,39912,84116,44050,40066,84118,44101,40017,84437,44228,40209,84623,44376,40247,84746,44459,40287,84845,44526,40319,84904,44558,40346,84917,44559,40358,85051,44628,40423,85104,44663,40441,85176,44715,40461,36.85487116,127.4357457
충청북도 괴산군,38338,19702,18636,38009,19521,18488,37688,19412,18276,37567,19330,18237,37442,19256,18186,37337,19187,18150,37229,19136,18093,37101,19060,18041,36880,18963,17917,36843,18952,17891,36887,18957,17930,38122,19612,18510,36.8153505,127.7866016
충청북도 음성군,92945,49247,43698,92733,49129,43604,92407,48982,43425,92349,48943,43406,92213,48822,43391,92232,48812,43420,92231,48802,43429,92224,48801,43423,92027,48723,43304,92004,48741,43263,92086,48796,43290,92197,48883,43314,36.94021058,127.6904771
충청북도 단양군,29049,14726,14323,28943,14678,14265,28835,14613,14222,28758,14571,14187,28766,14562,14204,28652,14495,14157,28578,14475,14103,28513,14447,14066,28441,14416,14025,28405,14397,14008,28353,14377,13976,28331,14360,13971,36.98510421,128.3655621
충청남도 천안시,658488,336108,322380,658295,336095,322200,657549,335763,321786,657410,335775,321635,657775,335990,321785,657503,335917,321586,657584,335996,321588,657250,335811,321439,657703,336088,321615,658107,336326,321781,658465,336545,321920,658486,336612,321874,36.81508793,127.1139222
충청남도 공주시,104442,52273,52169,104319,52177,52142,103839,51972,51867,103782,51925,51857,103752,51924,51828,103640,51835,51805,103572,51769,51803,103386,51672,51714,103329,51631,51698,103321,51613,51708,103301,51580,51721,103145,51459,51686,36.44652532,127.1190088
충청남도 보령시,99964,50657,49307,99673,50499,49174,99234,50329,48905,99137,50271,48866,99048,50257,48791,98993,50235,48758,98922,50211,48711,98726,50108,48618,98620,50024,48596,98535,49996,48539,98438,49941,48497,98408,49933,48475,36.33347359,126.6127756
충청남도 아산시,316740,164424,152316,317626,164838,152788,317933,165144,152789,318699,165503,153196,319225,165823,153402,320340,166425,153915,321170,166942,154228,322158,167478,154680,322893,167891,155002,323789,168355,155434,324552,168792,155760,324580,168881,155699,36.78992729,127.0024922
충청남도 서산시,175543,91399,84144,175623,91471,84152,175650,91548,84102,175817,91664,84153,176031,91809,84222,176090,91855,84235,176205,91883,84322,176360,92005,84355,176491,92022,84469,176595,92067,84528,176610,92088,84522,176645,92122,84523,36.78478317,126.4503368
충청남도 논산시,116587,58277,58310,116315,58131,58184,115573,57835,57738,115520,57810,57710,115431,57742,57689,115305,57674,57631,115239,57624,57615,115155,57567,57588,114942,57426,57516,114769,57304,57465,114662,57269,57393,114483,57147,57336,36.18720384,127.0986769
충청남도 계룡시,42809,21332,21477,43128,21495,21633,43182,21516,21666,43235,21539,21696,43242,21542,21700,43168,21504,21664,43209,21529,21680,43279,21544,21735,43191,21492,21699,43093,21469,21624,43105,21465,21640,43331,21563,21768,36.27450688,127.2485308
충청남도 당진시,166189,88211,77978,166218,88241,77977,166186,88279,77907,166333,88408,77925,166491,88477,78014,166754,88637,78117,166937,88753,78184,166805,88687,78118,166714,88678,78036,166802,88773,78029,166989,88885,78104,167092,88952,78140,36.88959597,126.6460108
충청남도 금산군,51262,25821,25441,51227,25815,25412,50953,25692,25261,50950,25699,25251,50932,25687,25245,50890,25662,25228,50826,25651,25175,50783,25632,25151,50629,25563,25066,50597,25545,25052,50562,25522,25040,50477,25466,25011,36.10885289,127.4880279
충청남도 부여군,65202,32285,32917,65039,32214,32825,64626,32077,32549,64527,32029,32498,64426,31987,32439,64361,31965,32396,64336,31985,32351,64220,31913,32307,64036,31820,32216,63923,31754,32169,63891,31698,32193,63774,31634,32140,36.27567229,126.9097853
충청남도 서천군,51742,25548,26194,51657,25507,26150,51361,25385,25976,51289,25323,25966,51274,25321,25953,51153,25270,25883,51072,25223,25849,51036,25203,25833,50968,25168,25800,50884,25136,25748,50798,25078,25720,50745,25081,25664,36.08030449,126.6918535
충청남도 청양군,30840,15632,15208,30750,15572,15178,30625,15544,15081,30658,15569,15089,30590,15533,15057,30548,15510,15038,30493,15488,15005,30429,15475,14954,30359,15434,14925,30399,15450,14949,30390,15430,14960,30440,15472,14968,36.45914434,126.8023368
충청남도 홍성군,99850,49659,50191,99753,49639,50114,99756,49649,50107,99755,49627,50128,99757,49634,50123,99440,49522,49918,99425,49522,49903,99465,49537,49928,99399,49496,49903,99407,49522,49885,99336,49466,49870,99324,49437,49887,36.60131617,126.6608455
충청남도 예산군,78129,39195,38934,78048,39184,38864,77585,39006,38579,77538,39005,38533,77468,38979,38489,77348,38925,38423,77284,38882,38402,77241,38840,38401,77016,38709,38307,76974,38671,38303,76830,38602,38228,76801,38574,38227,36.68088766,126.844815
충청남도 태안군,62050,31274,30776,61871,31148,30723,61771,31102,30669,61802,31128,30674,61818,31149,30669,61867,31177,30690,61931,31196,30735,61890,31192,30698,61808,31154,30654,61782,31152,30630,61600,31058,30542,61526,31033,30493,36.74555213,126.2979723
전라북도 전주시,657661,323623,334038,657998,323761,334237,657064,323432,333632,656755,323164,333591,656934,323271,333663,657428,323491,333937,657664,323585,334079,657577,323515,334062,658235,323927,334308,658216,323872,334344,657930,323724,334206,657269,323427,333842,35.82445746,127.1478665
전라북도 군산시,267798,135311,132487,267612,135263,132349,266959,134952,132007,266878,134918,131960,266345,134736,131609,266389,134786,131603,266226,134743,131483,266026,134677,131349,265770,134537,131233,265504,134408,131096,265452,134387,131065,265304,134290,131014,35.96743059,126.7368529
전라북도 익산시,281539,140158,141381,280847,139818,141029,280585,139763,140822,280399,139726,140673,280152,139577,140575,280072,139543,140529,279836,139445,140391,279517,139265,140252,279207,139079,140128,278798,138850,139948,278496,138646,139850,278113,138427,139686,35.94825493,126.9577833
전라북도 정읍시,108470,53748,54722,108344,53690,54654,107710,53490,54220,107555,53439,54116,107489,53394,54095,107422,53374,54048,107349,53338,54011,107169,53242,53927,106951,53127,53824,106814,53040,53774,106634,52972,53662,106487,52892,53595,35.57000284,126.8563525
전라북도 남원시,80570,39507,41063,80375,39409,40966,80227,39334,40893,80196,39331,40865,80086,39290,40796,80032,39277,40755,80027,39269,40758,79933,39220,40713,79673,39071,40602,79649,39067,40582,79581,39039,40542,79431,38965,40466,35.41632997,127.3903679
전라북도 김제시,82326,40808,41518,82193,40756,41437,82079,40688,41391,82031,40661,41370,81593,40518,41075,81462,40449,41013,81406,40424,40982,81347,40383,40964,81177,40302,40875,81106,40251,40855,81012,40222,40790,80913,40193,40720,35.80330016,126.8807361
전라북도 완주군,91450,46960,44490,91422,46951,44471,91127,46833,44294,91127,46842,44285,91126,46841,44285,91024,46782,44242,91197,46854,44343,91223,46887,44336,91146,46839,44307,91093,46840,44253,91137,46847,44290,91142,46845,44297,35.90482498,127.1620039
전라북도 진안군,25344,12798,12546,25302,12773,12529,25252,12753,12499,25244,12756,12488,25233,12748,12485,25181,12724,12457,25113,12698,12415,25063,12683,12380,24985,12639,12346,24941,12622,12319,24974,12638,12336,24987,12667,12320,35.79178512,127.4245692
전라북도 무주군,24046,11979,12067,23990,11968,12022,23940,11944,11996,23912,11915,11997,23917,11909,12008,23875,11889,11986,23849,11875,11974,23834,11866,11968,23764,11826,11938,23769,11838,11931,23770,11846,11924,23748,11826,11922,36.0067837,127.6607417
전라북도 장수군,22081,11002,11079,22035,10987,11048,21946,10946,11000,21910,10935,10975,21902,10925,10977,21880,10922,10958,21854,10906,10948,21811,10882,10929,21755,10852,10903,21731,10830,10901,21723,10822,10901,21695,10812,10883,35.64729167,127.521172
전라북도 임실군,27248,13938,13310,27179,13910,13269,27044,13864,13180,27038,13856,13182,27019,13839,13180,27009,13828,13181,26952,13800,13152,26873,13748,13125,26755,13682,13073,26717,13672,13045,26665,13646,13019,26730,13692,13038,35.61778264,127.2890493
전라북도 순창군,27665,13457,14208,27624,13437,14187,27474,13401,14073,27378,13366,14012,27321,13356,13965,27283,13326,13957,27219,13304,13915,27120,13266,13854,27033,13232,13801,26980,13213,13767,26922,13211,13711,26855,13189,13666,35.37443426,127.1374233
전라북도 고창군,54512,26953,27559,54435,26924,27511,54243,26832,27411,54222,26821,27401,54018,26800,27218,53869,26716,27153,53826,26718,27108,53739,26676,27063,53606,26602,27004,53534,26575,26959,53468,26538,26930,53386,26507,26879,35.43577681,126.7020803
전라북도 부안군,52038,25873,26165,51963,25838,26125,51800,25742,26058,51686,25685,26001,51547,25629,25918,51419,25563,25856,51384,25528,25856,51244,25466,25778,51053,25358,25695,50918,25300,25618,50852,25286,25566,50795,25262,25533,35.73178215,126.7333099
전라남도 목포시,223362,111241,112121,222809,110972,111837,221463,110341,111122,221156,110217,110939,221020,110120,110900,220794,109995,110799,220379,109762,110617,219944,109535,110409,219552,109300,110252,219150,109103,110047,218785,108916,109869,218589,108808,109781,34.81181045,126.3921426
전라남도 여수시,280497,143083,137414,280213,142979,137234,279844,142785,137059,279613,142638,136975,278999,142379,136620,278481,142137,136344,278123,141900,136223,277752,141667,136085,277356,141439,135917,277008,141225,135783,276747,141051,135696,276762,141074,135688,34.76039685,127.6622222
전라남도 순천시,282618,141003,141615,282336,140880,141456,282104,140755,141349,282069,140756,141313,281745,140637,141108,281816,140664,141152,281883,140682,141201,281878,140664,141214,281977,140731,141246,281787,140625,141162,281587,140550,141037,281436,140466,140970,34.95062457,127.48737
전라남도 나주시,115855,58307,57548,116348,58542,57806,116113,58516,57597,116332,58605,57727,116486,58714,57772,116513,58762,57751,116636,58823,57813,116670,58844,57826,116668,58833,57835,116711,58861,57850,116701,58889,57812,116726,58906,57820,35.0158853,126.7108524
전라남도 광양시,151045,78821,72224,151016,78778,72238,150779,78670,72109,150701,78627,72074,150660,78631,72029,150591,78601,71990,150699,78693,72006,150643,78647,71996,150121,78399,71722,150154,78423,71731,150493,78624,71869,150531,78626,71905,34.94070146,127.6958891
전라남도 담양군,46475,23583,22892,46545,23627,22918,46541,23599,22942,46624,23627,22997,46650,23648,23002,46522,23607,22915,46421,23553,22868,46314,23497,22817,46178,23432,22746,46198,23427,22771,46184,23432,22752,46180,23428,22752,35.32122516,126.9881958
전라남도 곡성군,27982,13677,14305,27952,13675,14277,27888,13648,14240,27916,13674,14242,27962,13720,14242,27916,13697,14219,27835,13660,14175,27754,13619,14135,27655,13578,14077,27616,13565,14051,27581,13557,14024,27535,13540,13995,35.2820633,127.2920961
전라남도 구례군,25573,12442,13131,25505,12397,13108,25437,12376,13061,25400,12360,13040,25287,12311,12976,25255,12304,12951,25181,12260,12921,25161,12241,12920,25095,12223,12872,25121,12237,12884,25175,12253,12922,25235,12285,12950,35.20250131,127.4627157
전라남도 고흥군,63869,31016,32853,63814,31004,32810,63572,30898,32674,63508,30867,32641,63434,30819,32615,63374,30813,32561,63239,30749,32490,63124,30683,32441,62965,30600,32365,62930,30606,32324,62833,30566,32267,62762,30569,32193,34.60477493,127.2762856
전라남도 보성군,40430,19702,20728,40305,19650,20655,40169,19585,20584,40179,19592,20587,39891,19498,20393,39838,19462,20376,39790,19430,20360,39734,19387,20347,39592,19329,20263,39564,19314,20250,39478,19264,20214,39375,19221,20154,34.77147634,127.079973
전라남도 화순군,62455,30893,31562,62478,30888,31590,62289,30820,31469,62310,30841,31469,62225,30786,31439,62153,30733,31420,62131,30722,31409,62439,30870,31569,62567,30932,31635,62598,30920,31678,62618,30908,31710,62624,30910,31714,35.06454988,126.9866674
전라남도 장흥군,37689,18323,19366,37528,18270,19258,37266,18134,19132,37177,18088,19089,37095,18032,19063,37028,18009,19019,36963,17978,18985,36876,17931,18945,36742,17856,18886,36701,17854,18847,36622,17821,18801,36547,17785,18762,34.68163168,126.9071449
전라남도 강진군,34568,16693,17875,34487,16667,17820,34327,16605,17722,34314,16602,17712,34275,16582,17693,34248,16581,17667,34194,16570,17624,34099,16514,17585,33961,16460,17501,33860,16418,17442,33793,16370,17423,33753,16359,17394,34.64205355,126.7672373
전라남도 해남군,68736,33924,34812,68589,33876,34713,68291,33755,34536,68229,33735,34494,68153,33705,34448,68055,33683,34372,67917,33608,34309,67797,33556,34241,67576,33463,34113,67425,33386,34039,67328,33346,33982,67166,33273,33893,34.57338485,126.5992923
전라남도 영암군,53687,27602,26085,53652,27599,26053,53469,27581,25888,53437,27586,25851,53370,27608,25762,53290,27555,25735,53236,27567,25669,53108,27504,25604,53020,27484,25536,53000,27495,25505,52964,27488,25476,52937,27485,25452,34.80016406,126.6967832
전라남도 무안군,86940,43659,43281,87570,43952,43618,87870,44133,43737,88075,44252,43823,88339,44409,43930,88660,44566,44094,89184,44817,44367,89675,45064,44611,90086,45280,44806,90488,45431,45057,90973,45682,45291,91107,45753,45354,34.99040352,126.481689
전라남도 함평군,31992,16056,15936,31899,16006,15893,31711,15939,15772,31653,15934,15719,31629,15927,15702,31526,15889,15637,31444,15835,15609,31418,15815,15603,31375,15801,15574,31379,15785,15594,31343,15776,15567,31274,15730,15544,35.06589788,126.5165996
전라남도 영광군,53048,26446,26602,52944,26399,26545,52663,26333,26330,52587,26299,26288,52571,26288,26283,52487,26217,26270,52407,26195,26212,52288,26129,26159,52119,26032,26087,52113,26039,26074,52024,25979,26045,51985,25959,26026,35.27718056,126.5119711
전라남도 장성군,44330,22698,21632,44432,22774,21658,44129,22652,21477,44078,22627,21451,44029,22601,21428,43915,22524,21391,43808,22457,21351,43715,22394,21321,43575,22326,21249,43553,22282,21271,43518,22272,21246,43365,22206,21159,35.3018382,126.7849389
전라남도 완도군,49811,25056,24755,49757,25033,24724,49673,24995,24678,49604,24960,24644,49458,24899,24559,49404,24895,24509,49308,24836,24472,49171,24757,24414,48990,24677,24313,48861,24606,24255,48770,24537,24233,48631,24475,24156,34.31099974,126.7549467
전라남도 진도군,30845,15242,15603,30709,15181,15528,30494,15100,15394,30445,15101,15344,30421,15089,15332,30368,15052,15316,30306,15021,15285,30242,14992,15250,30129,14931,15198,30110,14920,15190,30104,14925,15179,30066,14908,15158,34.48679563,126.2634295
전라남도 신안군,38768,20665,18103,38907,20740,18167,38719,20664,18055,38741,20679,18062,38724,20671,18053,38687,20652,18035,38614,20633,17981,38551,20602,17949,38391,20545,17846,38326,20515,17811,38243,20471,17772,38217,20455,17762,34.83357423,126.3514524
경상북도 포항시,502736,254224,248512,503051,254420,248631,503786,254914,248872,504103,255122,248981,503580,254933,248647,503634,255017,248617,503489,254961,248528,503344,254837,248507,503146,254738,248408,503179,254811,248368,503388,255032,248356,503852,255292,248560,36.01937542,129.3433639
경상북도 경주시,253475,126853,126622,253579,126929,126650,252911,126619,126292,252869,126589,126280,252830,126552,126278,252602,126429,126173,252438,126344,126094,252344,126304,126040,252444,126328,126116,252403,126297,126106,252162,126155,126007,251889,126024,125865,35.85626282,129.2248116
경상북도 김천시,140511,70504,70007,140560,70609,69951,140720,70659,70061,140665,70614,70051,140629,70590,70039,140293,70444,69849,140219,70335,69884,140130,70304,69826,140061,70263,69798,140149,70298,69851,140120,70260,69860,140239,70305,69934,36.13983232,128.1135643
경상북도 안동시,158675,78563,80112,158493,78398,80095,158240,78271,79969,158210,78279,79931,157882,78167,79715,157805,78116,79689,157690,78027,79663,157534,77935,79599,157401,77859,79542,157317,77812,79505,157177,77742,79435,156972,77590,79382,36.56831833,128.7295868
경상북도 구미시,415949,213567,202382,415409,213328,202081,414953,213131,201822,414730,213007,201723,414525,212907,201618,414284,212841,201443,414207,212803,201404,413813,212607,201206,413594,212547,201047,413366,212427,200939,413164,212262,200902,412581,212021,200560,36.1198418,128.3443068
경상북도 영주시,103043,51041,52002,102917,51011,51906,102738,50945,51793,102703,50952,51751,102506,50878,51628,102440,50850,51590,102377,50799,51578,102258,50715,51543,102065,50617,51448,101929,50550,51379,101895,50546,51349,101942,50591,51351,36.80565236,128.6238768
경상북도 영천시,101799,51699,50100,102024,51890,50134,102383,52119,50264,102529,52216,50313,102194,52047,50147,102099,51967,50132,101856,51819,50037,101881,51795,50086,101670,51648,50022,101681,51675,50006,101703,51660,50043,101888,51737,50151,35.97349135,128.9382431
경상북도 상주시,97159,47589,49570,96942,47506,49436,96855,47455,49400,96793,47438,49355,96337,47254,49083,96273,47235,49038,96160,47186,48974,96019,47126,48893,95788,46986,48802,95677,46928,48749,95701,46949,48752,95566,46869,48697,36.41095303,128.1589549
경상북도 문경시,70919,34770,36149,71030,34809,36221,71924,35294,36630,71800,35256,36544,71591,35175,36416,71409,35098,36311,71242,34994,36248,71045,34883,36162,71096,34911,36185,71223,34983,36240,71159,34928,36231,71154,34919,36235,36.58683084,128.1870005
경상북도 경산시,264150,132986,131164,264279,133031,131248,264023,132924,131099,264722,133303,131419,265888,133807,132081,266747,134238,132509,267453,134544,132909,267935,134763,133172,268331,134945,133386,268431,135001,133430,268455,135017,133438,268369,134940,133429,35.82511073,128.741326
경상북도 군위군,23216,11853,11363,23130,11820,11310,23094,11810,11284,23063,11789,11274,22942,11737,11205,22924,11730,11194,22880,11709,11171,22853,11698,11155,22829,11695,11134,22894,11723,11171,22899,11730,11169,22945,11761,11184,36.24293664,128.5728369
경상북도 의성군,51601,25211,26390,51501,25172,26329,51404,25142,26262,51380,25127,26253,51161,25048,26113,51099,25016,26083,51042,24964,26078,50952,24913,26039,50831,24859,25972,50739,24813,25926,50665,24806,25859,50632,24796,25836,36.35271338,128.6971422
경상북도 청송군,25030,12477,12553,24991,12478,12513,24907,12444,12463,24904,12433,12471,24825,12380,12445,24784,12359,12425,24768,12346,12422,24773,12340,12433,24706,12306,12400,24605,12253,12352,24590,12269,12321,24539,12261,12278,36.43628135,129.0569723
경상북도 영양군,16638,8237,8401,16623,8231,8392,16549,8204,8345,16516,8183,8333,16494,8187,8307,16411,8179,8232,16396,8175,8221,16350,8155,8195,16319,8125,8194,16330,8137,8193,16335,8138,8197,16320,8144,8176,36.66667945,129.1122616
경상북도 영덕군,36245,17163,19082,36188,17155,19033,36043,17086,18957,35962,17031,18931,35912,17021,18891,35779,16972,18807,35732,16933,18799,35678,16902,18776,35540,16854,18686,35497,16847,18650,35451,16834,18617,35314,16777,18537,36.41501475,129.3656654
경상북도 청도군,42245,20782,21463,42226,20769,21457,42119,20705,21414,42085,20707,21378,41952,20642,21310,41847,20580,21267,41804,20551,21253,41736,20518,21218,41670,20484,21186,41736,20495,21241,41827,20549,21278,41891,20598,21293,35.64740052,128.733963
경상북도 고령군,31310,16044,15266,31245,16013,15232,31167,15993,15174,31133,15978,15155,31024,15939,15085,30927,15879,15048,30855,15851,15004,30792,15830,14962,30683,15762,14921,30694,15769,14925,30673,15762,14911,30626,15741,14885,35.72611222,128.2629519
경상북도 성주군,43335,22429,20906,43234,22375,20859,43105,22329,20776,43118,22314,20804,43004,22260,20744,42964,22238,20726,42964,22248,20716,42880,22197,20683,42782,22155,20627,42781,22174,20607,42766,22166,20600,42842,22216,20626,35.91943449,128.2831702
경상북도 칠곡군,114777,59819,54958,114691,59741,54950,114381,59593,54788,114297,59540,54757,114029,59450,54579,114016,59430,54586,113981,59388,54593,114021,59390,54631,113870,59311,54559,113843,59251,54592,113896,59313,54583,113822,59260,54562,35.99558435,128.4016028
