행정구역,2020년01월_총인구수,2020년01월_남자 인구수,2020년01월_여자 인구수,2020년02월_총인구수,2020년02월_남자 인구수,2020년02월_여자 인구수,2020년03월_총인구수,2020년03월_남자 인구수,2020년03월_여자 인구수,2020년04월_총인구수,2020년04월_남자 인구수,2020년04월_여자 인구수,2020년05월_총인구수,2020년05월_남자 인구수,2020년05월_여자 인구수,2020년06월_총인구수,2020년06월_남자 인구수,2020년06월_여자 인구수,2020년07월_총인구수,2020년07월_남자 인구수,2020년07월_여자 인구수,2020년08월_총인구수,2020년08월_남자 인구수,2020년08월_여자 인구수,2020년09월_총인구수,2020년09월_남자 인구수,2020년09월_여자 인구수,2020년10월_총인구수,2020년10월_남자 인구수,2020년10월_여자 인구수,2020년11월_총인구수,2020년11월_남자 인구수,2020년11월_여자 인구수,2020년12월_총인구수,2020년12월_남자 인구수,2020년12월_여자 인구수,위도,경도
경기도 양주시,222275,112770,109505,222435,112854,109581,223704,113515,110189,224524,113980,110544,225069,114236,110833,226015,114757,111258,227972,115695,112277,229052,116194,112858,229427,116428,112999,230005,116719,113286,230273,116847,113426,230359,116916,113443,37.78529546,127.04579
경기도 포천시,148137,78129,70008,147770,77972,69798,147853,78050,69803,148144,78234,69910,148081,78242,69839,148015,78233,69782,147809,78166,69643,147854,78194,69660,147803,78196,69607,147578,78066,69512,147477,78012,69465,147274,77905,69369,37.89490568,127.200311
경기도 여주시,111017,56388,54629,111008,56378,54630,111083,56415,54668,111198,56492,54706,111234,56545,54689,111341,56582,54759,111400,56600,54800,111438,56651,54787,111512,56689,54823,111605,56710,54895,111636,56728,54908,111897,56838,55059,37.29818024,127.6366015
경기도 연천군,43741,22948,20793,43614,22882,20732,43552,22858,20694,43618,22882,20736,43689,22930,20759,43618,22851,20767,43566,22834,20732,43542,22813,20729,43590,22827,20763,43574,22820,20754,43531,22801,20730,43516,22799,20717,38.09636868,127.0750663
경기도 가평군,62303,31986,30317,62224,31976,30248,62262,31990,30272,62397,32067,30330,62566,32175,30391,62662,32242,30420,62632,32247,30385,62605,32228,30377,62551,32205,30346,62476,32168,30308,62495,32192,30303,62377,32156,30221,37.8312274,127.509577
경기도 양평군,116910,58654,58256,116902,58630,58272,117025,58676,58349,117301,58837,58464,117456,58902,58554,117701,59048,58653,117931,59192,58739,118372,59475,58897,118433,59493,58940,118609,59533,59076,118778,59600,59178,118810,59563,59247,37.49165875,127.4874649
강원도 춘천시,281468,138806,142662,281759,139015,142744,281688,138977,142711,281492,138867,142625,281439,138877,142562,281400,138835,142565,281516,138901,142615,281854,139086,142768,282012,139184,142828,282320,139320,143000,282544,139428,143116,282765,139576,143189,37.88126781,127.7299743
강원도 원주시,350202,173891,176311,350897,174222,176675,351154,174379,176775,351421,174467,176954,351979,174701,177278,352201,174812,177389,352726,175077,177649,352964,175152,177812,353189,175217,177972,353553,175367,178186,353928,175624,178304,354376,175939,178437,37.34200542,127.9196968
강원도 강릉시,213328,105775,107553,213273,105698,107575,213143,105665,107478,213037,105639,107398,212929,105604,107325,212863,105593,107270,212978,105699,107279,212935,105651,107284,213055,105704,107351,213070,105664,107406,213189,105726,107463,213321,105794,107527,37.75192033,128.8758988
강원도 동해시,90417,45782,44635,90210,45676,44534,90263,45731,44532,90233,45698,44535,90366,45769,44597,90454,45832,44622,90481,45847,44634,90548,45887,44661,90575,45906,44669,90626,45947,44679,90560,45930,44630,90593,45991,44602,37.52501602,129.1144366
강원도 태백시,43681,22056,21625,43526,21991,21535,43411,21949,21462,43251,21856,21395,43254,21847,21407,43203,21839,21364,43098,21804,21294,42980,21749,21231,42937,21741,21196,42901,21717,21184,42800,21685,21115,42719,21640,21079,37.16407866,128.9857267
강원도 속초시,81840,40470,41370,81744,40412,41332,81689,40398,41291,81713,40393,41320,81792,40436,41356,82059,40583,41476,82211,40668,41543,82343,40742,41601,82457,40828,41629,82538,40887,41651,82636,40931,41705,82665,40965,41700,38.20736378,128.5922346
강원도 삼척시,66806,33811,32995,66478,33686,32792,66088,33491,32597,65887,33402,32485,65834,33390,32444,65753,33329,32424,65698,33287,32411,65708,33268,32440,65639,33245,32394,65544,33208,32336,65409,33106,32303,65243,33011,32232,37.44998132,129.1653894
강원도 홍천군,68933,35249,33684,68715,35165,33550,68630,35140,33490,68688,35194,33494,68832,35290,33542,68998,35452,33546,69232,35669,33563,69167,35613,33554,69164,35605,33559,69163,35608,33555,69192,35637,33555,69242,35663,33579,37.69715594,127.8887666
강원도 횡성군,46377,23687,22690,46372,23696,22676,46307,23690,22617,46232,23669,22563,46276,23699,22577,46442,23787,22655,46402,23779,22623,46409,23783,22626,46482,23823,22659,46514,23847,22667,46533,23858,22675,46472,23822,22650,37.49171366,127.9849703
강원도 영월군,39040,20154,18886,38969,20145,18824,38938,20110,18828,38762,20002,18760,38759,19996,18763,38840,20054,18786,38818,20048,18770,38773,20023,18750,38698,19987,18711,38712,20002,18710,38710,19997,18713,38662,19986,18676,37.18370855,128.4617516
강원도 평창군,42014,21541,20473,41903,21472,20431,41817,21424,20393,41758,21394,20364,41779,21376,20403,41739,21339,20400,41709,21331,20378,41742,21350,20392,41706,21321,20385,41708,21324,20384,41665,21306,20359,41681,21321,20360,37.37075556,128.3902789
강원도 정선군,37194,19320,17874,37062,19238,17824,37044,19234,17810,37036,19232,17804,37025,19224,17801,37046,19236,17810,37001,19218,17783,37006,19235,17771,36956,19202,17754,36950,19203,17747,36937,19199,17738,36870,19174,17696,37.38061264,128.6608105
강원도 철원군,45467,23733,21734,45333,23636,21697,45220,23561,21659,45093,23476,21617,45084,23475,21609,44987,23401,21586,44924,23346,21578,44833,23280,21553,44799,23267,21532,44749,23261,21488,44706,23235,21471,44699,23216,21483,38.14658472,127.3125482
강원도 화천군,24806,13426,11380,24673,13334,11339,24646,13333,11313,24627,13318,11309,24657,13336,11321,24717,13372,11345,24753,13421,11332,24802,13440,11362,24855,13458,11397,24897,13503,11394,24868,13488,11380,24857,13472,11385,38.10624708,127.7080903
강원도 양구군,22526,11937,10589,22366,11853,10513,22301,11806,10495,22375,11801,10574,22378,11802,10576,22332,11789,10543,22295,11775,10520,22329,11816,10513,22315,11814,10501,22276,11793,10483,22350,11867,10483,22278,11829,10449,38.10999021,127.9899381
강원도 인제군,31567,17086,14481,31432,17011,14421,31461,17013,14448,31506,17027,14479,31548,17051,14497,31554,17052,14502,31526,17022,14504,31571,17026,14545,31538,17007,14531,31570,17001,14569,31623,17044,14579,31694,17084,14610,38.06952159,128.1697635
강원도 고성군,27165,14051,13114,27080,13999,13081,27064,13981,13083,26959,13926,13033,26921,13910,13011,26886,13884,13002,26867,13862,13005,26857,13852,13005,26787,13815,12972,26781,13812,12969,26798,13824,12974,26757,13802,12955,38.38058598,128.4678781
강원도 양양군,27709,14091,13618,27729,14109,13620,27713,14101,13612,27710,14107,13603,27787,14140,13647,27808,14136,13672,27859,14159,13700,27868,14160,13708,27940,14200,13740,27964,14215,13749,27926,14194,13732,27946,14220,13726,38.07537941,128.6190796
충청북도 청주시,840047,423099,416948,840272,423236,417036,840756,423467,417289,840938,423544,417394,841540,423859,417681,842821,424561,418260,843399,424881,418518,843782,425096,418686,844110,425345,418765,844486,425483,419003,844815,425716,419099,844993,425848,419145,36.64246074,127.4891116
충청북도 충주시,210806,106633,104173,210643,106535,104108,210423,106420,104003,210188,106310,103878,210190,106327,103863,210173,106312,103861,210228,106297,103931,210304,106345,103959,210299,106352,103947,210246,106312,103934,210313,106350,103963,210186,106273,103913,36.99091676,127.9257467
충청북도 제천시,134359,67326,67033,134171,67244,66927,133839,67085,66754,133638,67030,66608,133513,66966,66547,133395,66925,66470,133277,66851,66426,133170,66804,66366,133246,66825,66421,133203,66811,66392,133115,66739,66376,133018,66705,66313,37.13259287,128.1908895
충청북도 보은군,32899,16535,16364,32840,16521,16319,32760,16500,16260,32699,16465,16234,32653,16454,16199,32578,16406,16172,32522,16373,16149,32522,16370,16152,32522,16359,16163,32476,16328,16148,32456,16326,16130,32412,16292,16120,36.48945062,127.7295675
충청북도 옥천군,50987,25693,25294,50903,25665,25238,50791,25596,25195,50778,25608,25170,50802,25618,25184,50802,25585,25217,50768,25574,25194,50792,25583,25209,50745,25548,25197,50696,25519,25177,50619,25494,25125,50527,25489,25038,36.30634045,127.5712259
충청북도 영동군,48523,24060,24463,48364,23990,24374,48174,23895,24279,47963,23828,24135,47832,23762,24070,47736,23723,24013,47702,23689,24013,47706,23689,24017,47679,23694,23985,47603,23662,23941,47561,23657,23904,47475,23624,23851,36.17489697,127.7833915
충청북도 증평군,37424,19376,18048,37419,19373,18046,37341,19345,17996,37320,19357,17963,37302,19353,17949,37178,19285,17893,37166,19301,17865,37136,19298,17838,37122,19283,17839,37011,19229,17782,36960,19215,17745,36807,19129,17678,36.78528798,127.5814568
충청북도 진천군,81225,42476,38749,81301,42535,38766,81404,42599,38805,81483,42652,38831,81584,42709,38875,81742,42813,38929,81865,42880,38985,81949,42920,39029,82362,43149,39213,83090,43522,39568,83621,43802,39819,83718,43836,39882,36.85487116,127.4357457
충청북도 괴산군,38451,19640,18811,38185,19500,18685,37896,19365,18531,37694,19271,18423,37566,19207,18359,37493,19202,18291,37357,19143,18214,37354,19136,18218,37368,19145,18223,37447,19186,18261,37671,19309,18362,39393,20225,19168,36.8153505,127.7866016
충청북도 음성군,95006,50268,44738,94909,50219,44690,94709,50139,44570,94461,50020,44441,94336,49965,44371,94288,49951,44337,94315,49995,44320,94179,49950,44229,93813,49775,44038,93579,49643,43936,93310,49477,43833,93153,49388,43765,36.94021058,127.6904771
충청북도 단양군,29664,15023,14641,29592,14987,14605,29546,14958,14588,29451,14920,14531,29392,14894,14498,29387,14894,14493,29337,14857,14480,29268,14832,14436,29270,14827,14443,29265,14833,14432,29239,14818,14421,29155,14782,14373,36.98510421,128.3655621
충청남도 천안시,652845,332818,320027,653816,333367,320449,654259,333551,320708,654251,333525,320726,655192,333991,321201,657514,335230,322284,658280,335655,322625,658212,335724,322488,658670,336024,322646,658911,336138,322773,658977,336256,322721,658808,336221,322587,36.81508793,127.1139222
충청남도 공주시,106294,53252,53042,106098,53161,52937,105895,53074,52821,105743,53019,52724,105611,52952,52659,105440,52838,52602,105396,52782,52614,105353,52741,52612,105192,52656,52536,104972,52542,52430,104736,52394,52342,104545,52297,52248,36.44652532,127.1190088
충청남도 보령시,100908,51031,49877,100836,51024,49812,100787,51027,49760,100646,50931,49715,100602,50917,49685,100647,50987,49660,100601,50969,49632,100538,50941,49597,100415,50881,49534,100336,50850,49486,100249,50814,49435,100229,50807,49422,36.33347359,126.6127756
충청남도 아산시,314238,162713,151525,313875,162615,151260,313733,162614,151119,313757,162676,151081,313761,162712,151049,313054,162398,150656,313319,162566,150753,313871,162873,150998,314282,163138,151144,314552,163284,151268,315279,163661,151618,316129,164115,152014,36.78992729,127.0024922
충청남도 서산시,174663,90387,84276,174596,90431,84165,174629,90543,84086,174645,90593,84052,174801,90756,84045,174884,90822,84062,175124,90960,84164,175272,91076,84196,175330,91168,84162,175426,91228,84198,175487,91321,84166,175591,91399,84192,36.78478317,126.4503368
충청남도 논산시,118781,59429,59352,118513,59290,59223,118266,59175,59091,118032,59039,58993,117812,58911,58901,117696,58862,58834,117520,58763,58757,117340,58656,58684,117226,58593,58633,117030,58493,58537,116888,58426,58462,116675,58316,58359,36.18720384,127.0986769
충청남도 계룡시,42735,21250,21485,42648,21211,21437,42663,21221,21442,42757,21294,21463,42696,21272,21424,42803,21319,21484,42772,21306,21466,42802,21300,21502,42811,21322,21489,42767,21306,21461,42848,21350,21498,42822,21343,21479,36.27450688,127.2485308
충청남도 당진시,166815,88199,78616,166551,88109,78442,166253,87970,78283,166136,87969,78167,166098,87974,78124,166084,88015,78069,166057,88007,78050,166067,88049,78018,165991,88009,77982,166073,88081,77992,166145,88140,78005,166249,88206,78043,36.88959597,126.6460108
충청남도 금산군,52120,26240,25880,51969,26165,25804,51904,26145,25759,51781,26064,25717,51746,26057,25689,51665,26034,25631,51696,26057,25639,51641,26032,25609,51563,26001,25562,51476,25957,25519,51443,25947,25496,51413,25928,25485,36.10885289,127.4880279
충청남도 부여군,66676,33011,33665,66548,32969,33579,66353,32871,33482,66214,32826,33388,66086,32746,33340,65919,32648,33271,65844,32604,33240,65723,32560,33163,65613,32485,33128,65528,32454,33074,65431,32417,33014,65354,32374,32980,36.27567229,126.9097853
충청남도 서천군,52702,26045,26657,52582,25992,26590,52494,25952,26542,52374,25898,26476,52247,25843,26404,52209,25829,26380,52223,25834,26389,52137,25776,26361,52026,25742,26284,51933,25687,26246,51926,25666,26260,51866,25614,26252,36.08030449,126.6918535
충청남도 청양군,31577,15937,15640,31385,15853,15532,31245,15804,15441,31139,15761,15378,31034,15712,15322,30994,15678,15316,30950,15667,15283,30863,15623,15240,30797,15587,15210,30823,15616,15207,30816,15624,15192,30948,15691,15257,36.45914434,126.8023368
충청남도 홍성군,100347,49896,50451,100245,49839,50406,100063,49737,50326,99973,49723,50250,100013,49731,50282,99980,49711,50269,100020,49729,50291,99984,49715,50269,99909,49689,50220,99844,49626,50218,99890,49665,50225,100102,49796,50306,36.60131617,126.6608455
충청남도 예산군,79126,39721,39405,78915,39603,39312,78881,39587,39294,78726,39524,39202,78618,39497,39121,78610,39464,39146,78609,39465,39144,78420,39353,39067,78370,39308,39062,78286,39276,39010,78146,39202,38944,78084,39156,38928,36.68088766,126.844815
충청남도 태안군,62628,31623,31005,62418,31524,30894,62324,31434,30890,62283,31414,30869,62193,31354,30839,62272,31389,30883,62281,31388,30893,62296,31388,30908,62364,31426,30938,62390,31429,30961,62346,31428,30918,62214,31371,30843,36.74555213,126.2979723
전라북도 전주시,654963,322524,332439,655447,322798,332649,655519,322755,332764,655713,322894,332819,655607,322832,332775,655472,322788,332684,655784,322907,332877,656149,323103,333046,656688,323351,333337,657185,323585,333600,657745,323780,333965,657432,323542,333890,35.82445746,127.1478665
전라북도 군산시,269779,136268,133511,269201,135975,133226,268766,135745,133021,268667,135704,132963,268558,135674,132884,268356,135579,132777,268243,135497,132746,267982,135367,132615,268025,135421,132604,267987,135376,132611,267911,135332,132579,267859,135332,132527,35.96743059,126.7368529
전라북도 익산시,286997,142991,144006,286096,142534,143562,285431,142205,143226,285255,142088,143167,284746,141842,142904,284217,141545,142672,283853,141360,142493,283496,141163,142333,283064,140974,142090,282847,140864,141983,282582,140745,141837,282276,140573,141703,35.94825493,126.9577833
전라북도 정읍시,110310,54624,55686,110120,54541,55579,109951,54501,55450,109763,54410,55353,109646,54361,55285,109503,54267,55236,109355,54186,55169,109167,54088,55079,108963,53997,54966,108861,53960,54901,108681,53872,54809,108508,53791,54717,35.57000284,126.8563525
전라북도 남원시,81439,39877,41562,81358,39875,41483,81257,39814,41443,81170,39786,41384,81067,39729,41338,81051,39703,41348,81028,39702,41326,81062,39728,41334,80905,39665,41240,80863,39646,41217,80784,39616,41168,80662,39560,41102,35.41632997,127.3903679
전라북도 김제시,83803,41594,42209,83595,41483,42112,83570,41441,42129,83391,41337,42054,83384,41319,42065,83327,41262,42065,83177,41189,41988,83061,41140,41921,82914,41046,41868,82786,40991,41795,82623,40934,41689,82450,40844,41606,35.80330016,126.8807361
전라북도 완주군,92171,47293,44878,92201,47315,44886,92135,47328,44807,91976,47244,44732,91835,47142,44693,91841,47126,44715,91828,47139,44689,91741,47109,44632,91806,47149,44657,91553,47023,44530,91445,46970,44475,91609,47077,44532,35.90482498,127.1620039
전라북도 진안군,25681,12973,12708,25652,12950,12702,25621,12931,12690,25548,12888,12660,25514,12877,12637,25509,12876,12633,25477,12873,12604,25466,12845,12621,25444,12845,12599,25411,12815,12596,25351,12784,12567,25394,12832,12562,35.79178512,127.4245692
전라북도 무주군,24271,12058,12213,24230,12047,12183,24178,12017,12161,24127,11995,12132,24089,11976,12113,24042,11952,12090,24014,11929,12085,24024,11938,12086,24032,11940,12092,24034,11943,12091,24031,11948,12083,24036,11959,12077,36.0067837,127.6607417
전라북도 장수군,22382,11141,11241,22285,11095,11190,22277,11096,11181,22277,11103,11174,22230,11078,11152,22240,11073,11167,22205,11051,11154,22159,11023,11136,22149,11027,11122,22140,11018,11122,22099,11006,11093,22085,11000,11085,35.64729167,127.521172
전라북도 임실군,28446,14457,13989,28253,14372,13881,28073,14293,13780,27895,14219,13676,27807,14184,13623,27783,14175,13608,27706,14145,13561,27663,14144,13519,27566,14097,13469,27508,14070,13438,27424,14024,13400,27314,13966,13348,35.61778264,127.2890493
전라북도 순창군,28311,13737,14574,28260,13721,14539,28155,13671,14484,28124,13648,14476,28040,13613,14427,28018,13605,14413,28016,13595,14421,27942,13569,14373,27871,13538,14333,27857,13530,14327,27805,13520,14285,27810,13520,14290,35.37443426,127.1374233
전라북도 고창군,55604,27439,28165,55425,27338,28087,55190,27238,27952,55021,27155,27866,54950,27135,27815,54858,27076,27782,54811,27051,27760,54727,27019,27708,54656,26989,27667,54588,26948,27640,54486,26909,27577,54529,26964,27565,35.43577681,126.7020803
전라북도 부안군,53145,26409,26736,52989,26321,26668,52813,26217,26596,52692,26157,26535,52624,26132,26492,52585,26110,26475,52547,26095,26452,52455,26060,26395,52358,26009,26349,52317,26001,26316,52237,25953,26284,52140,25914,26226,35.73178215,126.7333099
전라남도 목포시,229744,114506,115238,229235,114262,114973,229009,114138,114871,228916,114140,114776,228587,113977,114610,228231,113829,114402,228198,113775,114423,226875,113053,113822,225684,112457,113227,225278,112217,113061,224973,111999,112974,224044,111578,112466,34.81181045,126.3921426
전라남도 여수시,282356,143642,138714,282062,143645,138417,281794,143551,138243,281604,143493,138111,281250,143364,137886,281121,143298,137823,280925,143194,137731,280603,143046,137557,280545,143064,137481,280584,143106,137478,280549,143116,137433,280242,142995,137247,34.76039685,127.6622222
전라남도 순천시,281014,140119,140895,281347,140306,141041,281873,140597,141276,281349,140348,141001,280795,140159,140636,281054,140303,140751,281366,140466,140900,281999,140794,141205,282200,140876,141324,282676,141053,141623,282618,141001,141617,282189,140772,141417,34.95062457,127.48737
전라남도 나주시,114671,57696,56975,114618,57676,56942,114516,57667,56849,114380,57620,56760,114469,57643,56826,114448,57642,56806,114369,57573,56796,114392,57546,56846,114522,57632,56890,114931,57830,57101,115153,57963,57190,115613,58194,57419,35.0158853,126.7108524
전라남도 광양시,153335,79710,73625,152304,79213,73091,151372,78834,72538,151751,79031,72720,152576,79442,73134,152016,79189,72827,151662,79014,72648,151122,78726,72396,150848,78570,72278,150461,78387,72074,150680,78550,72130,151769,79144,72625,34.94070146,127.6958891
전라남도 담양군,46443,23666,22777,46367,23619,22748,46265,23562,22703,46122,23501,22621,46077,23463,22614,46045,23431,22614,46040,23422,22618,45980,23373,22607,45938,23350,22588,45903,23323,22580,45936,23343,22593,46280,23502,22778,35.32122516,126.9881958
전라남도 곡성군,28773,14067,14706,28696,14036,14660,28569,13955,14614,28455,13892,14563,28386,13864,14522,28340,13836,14504,28254,13808,14446,28226,13779,14447,28173,13752,14421,28106,13724,14382,28036,13692,14344,28039,13707,14332,35.2820633,127.2920961
전라남도 구례군,26214,12751,13463,26086,12687,13399,25976,12647,13329,25895,12587,13308,25851,12551,13300,25826,12523,13303,25766,12518,13248,25696,12476,13220,25650,12454,13196,25578,12434,13144,25577,12445,13132,25719,12519,13200,35.20250131,127.4627157
전라남도 고흥군,64851,31428,33423,64728,31368,33360,64581,31295,33286,64407,31244,33163,64336,31220,33116,64336,31214,33122,64273,31213,33060,64198,31179,33019,64085,31117,32968,64038,31092,32946,64013,31100,32913,63922,31051,32871,34.60477493,127.2762856
전라남도 보성군,41398,20049,21349,41329,20035,21294,41232,19992,21240,41135,19944,21191,41016,19883,21133,40939,19855,21084,40826,19828,20998,40754,19796,20958,40689,19791,20898,40611,19766,20845,40494,19727,20767,40482,19719,20763,34.77147634,127.079973
전라남도 화순군,62642,31001,31641,62529,30958,31571,62493,30938,31555,62510,30920,31590,62554,30939,31615,62654,30997,31657,62662,30996,31666,62649,30993,31656,62655,30975,31680,62562,30936,31626,62506,30896,31610,62522,30906,31616,35.06454988,126.9866674
전라남도 장흥군,38489,18667,19822,38400,18639,19761,38333,18625,19708,38225,18568,19657,38146,18526,19620,38071,18482,19589,37998,18471,19527,37909,18426,19483,37839,18372,19467,37823,18373,19450,37819,18367,19452,37800,18381,19419,34.68163168,126.9071449
전라남도 강진군,35226,16928,18298,35163,16925,18238,35161,16934,18227,35054,16886,18168,34977,16854,18123,34913,16851,18062,34858,16828,18030,34809,16794,18015,34749,16773,17976,34724,16783,17941,34670,16756,17914,34597,16715,17882,34.64205355,126.7672373
전라남도 해남군,70212,34599,35613,70018,34542,35476,69804,34459,35345,69649,34381,35268,69588,34339,35249,69465,34269,35196,69399,34243,35156,69274,34182,35092,69153,34137,35016,69118,34127,34991,68966,34040,34926,68806,33975,34831,34.57338485,126.5992923
전라남도 영암군,54484,27993,26491,54383,27926,26457,54335,27900,26435,54229,27860,26369,54224,27886,26338,54266,27892,26374,54223,27869,26354,54045,27777,26268,53998,27750,26248,53869,27704,26165,53752,27650,26102,53699,27595,26104,34.80016406,126.6967832
전라남도 무안군,81144,40675,40469,81322,40776,40546,81409,40836,40573,81412,40860,40552,81565,40920,40645,81620,40940,40680,81522,40886,40636,83006,41659,41347,84433,42377,42056,84944,42640,42304,85245,42829,42416,86132,43254,42878,34.99040352,126.481689
전라남도 함평군,32785,16371,16414,32735,16341,16394,32630,16311,16319,32519,16239,16280,32433,16211,16222,32360,16181,16179,32307,16154,16153,32238,16130,16108,32209,16116,16093,32192,16113,16079,32112,16079,16033,32050,16062,15988,35.06589788,126.5165996
전라남도 영광군,53835,26816,27019,53694,26740,26954,53625,26716,26909,53539,26693,26846,53512,26687,26825,53475,26665,26810,53440,26646,26794,53365,26601,26764,53308,26573,26735,53226,26539,26687,53183,26517,26666,53099,26468,26631,35.27718056,126.5119711
전라남도 장성군,45625,23409,22216,45595,23431,22164,45412,23357,22055,45325,23342,21983,45222,23265,21957,45203,23250,21953,45126,23172,21954,44921,23049,21872,44810,22969,21841,44620,22862,21758,44543,22816,21727,44464,22781,21683,35.3018382,126.7849389
전라남도 완도군,50630,25430,25200,50560,25415,25145,50431,25346,25085,50351,25319,25032,50245,25267,24978,50192,25246,24946,50210,25263,24947,50153,25208,24945,50065,25165,24900,50042,25156,24886,49975,25137,24838,49916,25099,24817,34.31099974,126.7549467
전라남도 진도군,30685,15096,15589,30601,15047,15554,30564,15021,15543,30511,14998,15513,30494,14988,15506,30461,14972,15489,30425,14946,15479,30385,14912,15473,30300,14889,15411,30233,14865,15368,30748,15165,15583,31227,15429,15798,34.48679563,126.2634295
전라남도 신안군,40156,21343,18813,40122,21313,18809,39906,21215,18691,39745,21104,18641,39642,21048,18594,39582,21033,18549,39490,20995,18495,39386,20967,18419,39271,20917,18354,39161,20881,18280,39009,20798,18211,38938,20769,18169,34.83357423,126.3514524
경상북도 포항시,506494,255926,250568,506162,255773,250389,505479,255465,250014,505209,255341,249868,504829,255144,249685,504461,254995,249466,504230,254899,249331,503883,254726,249157,503731,254626,249105,503456,254459,248997,503139,254299,248840,502916,254222,248694,36.01937542,129.3433639
경상북도 경주시,255253,127829,127424,254853,127687,127166,254441,127506,126935,254225,127374,126851,254035,127240,126795,253758,127101,126657,253674,127019,126655,253460,126913,126547,253396,126826,126570,253282,126760,126522,253468,126867,126601,253502,126911,126591,35.85626282,129.2248116
경상북도 김천시,140991,70637,70354,140863,70589,70274,140609,70481,70128,140418,70365,70053,140384,70371,70013,140651,70596,70055,140627,70548,70079,140511,70498,70013,140468,70504,69964,140413,70434,69979,140547,70498,70049,140548,70525,70023,36.13983232,128.1135643
경상북도 안동시,159844,79122,80722,159645,79090,80555,159338,78917,80421,159035,78720,80315,158820,78605,80215,158526,78470,80056,158765,78614,80151,158867,78653,80214,158929,78704,80225,158834,78669,80165,158803,78632,80171,158907,78661,80246,36.56831833,128.7295868
경상북도 구미시,419761,215196,204565,419296,215001,204295,418436,214573,203863,418205,214528,203677,418007,214442,203565,417480,214220,203260,417098,214052,203046,416551,213796,202755,416626,213856,202770,416722,213931,202791,416279,213634,202645,416328,213720,202608,36.1198418,128.3443068
경상북도 영주시,104985,52016,52969,104795,51927,52868,104557,51833,52724,104418,51767,52651,104236,51666,52570,104003,51573,52430,103862,51495,52367,103652,51379,52273,103503,51284,52219,103386,51227,52159,103272,51170,52102,103119,51070,52049,36.80565236,128.6238768
경상북도 영천시,102163,51918,50245,101967,51828,50139,101630,51685,49945,101828,51771,50057,101758,51745,50013,101601,51636,49965,101515,51550,49965,101523,51571,49952,101693,51667,50026,101840,51701,50139,101904,51749,50155,102015,51812,50203,35.97349135,128.9382431
경상북도 상주시,99814,48984,50830,99438,48785,50653,98967,48585,50382,98644,48383,50261,98435,48286,50149,98201,48175,50026,98038,48077,49961,97875,48001,49874,97689,47918,49771,97633,47856,49777,97483,47779,49704,97228,47634,49594,36.41095303,128.1589549
경상북도 문경시,71889,35202,36687,71778,35156,36622,71527,35038,36489,71382,34989,36393,71282,34927,36355,71683,35101,36582,71417,34984,36433,71258,34890,36368,71250,34869,36381,71318,34924,36394,71213,34874,36339,71406,35000,36406,36.58683084,128.1870005
경상북도 경산시,263229,132584,130645,263075,132513,130562,263285,132578,130707,263375,132633,130742,263286,132603,130683,263034,132471,130563,262537,132218,130319,262300,132072,130228,262311,132085,130226,262566,132200,130366,262988,132410,130578,263728,132805,130923,35.82511073,128.741326
경상북도 군위군,23821,12150,11671,23800,12151,11649,23614,12069,11545,23534,12018,11516,23477,11983,11494,23451,11971,11480,23437,11961,11476,23409,11945,11464,23345,11908,11437,23351,11923,11428,23299,11913,11386,23256,11892,11364,36.24293664,128.5728369
경상북도 의성군,52674,25792,26882,52516,25734,26782,52333,25651,26682,52236,25606,26630,52148,25545,26603,52142,25518,26624,52051,25455,26596,51940,25384,26556,51895,25372,26523,51879,25355,26524,51827,25326,26501,51724,25265,26459,36.35271338,128.6971422
경상북도 청송군,25439,12715,12724,25430,12708,12722,25340,12651,12689,25291,12636,12655,25264,12631,12633,25228,12616,12612,25161,12580,12581,25122,12558,12564,25080,12523,12557,25110,12541,12569,25077,12518,12559,25044,12482,12562,36.43628135,129.0569723
경상북도 영양군,16999,8422,8577,16946,8385,8561,16884,8346,8538,16844,8317,8527,16786,8295,8491,16748,8277,8471,16738,8271,8467,16680,8244,8436,16669,8239,8430,16670,8236,8434,16677,8246,8431,16692,8263,8429,36.66667945,129.1122616
경상북도 영덕군,37233,17704,19529,37096,17635,19461,36969,17569,19400,36845,17498,19347,36763,17457,19306,36721,17423,19298,36666,17387,19279,36591,17334,19257,36592,17335,19257,36473,17279,19194,36399,17226,19173,36313,17197,19116,36.41501475,129.3656654
경상북도 청도군,42923,21058,21865,42852,21019,21833,42727,20976,21751,42684,20937,21747,42651,20913,21738,42553,20857,21696,42512,20859,21653,42480,20863,21617,42432,20836,21596,42409,20828,21581,42332,20791,21541,42263,20775,21488,35.64740052,128.733963
경상북도 고령군,32296,16510,15786,32220,16474,15746,31968,16355,15613,31910,16308,15602,31842,16293,15549,31764,16267,15497,31602,16171,15431,31477,16110,15367,31394,16050,15344,31398,16076,15322,31378,16076,15302,31361,16074,15287,35.72611222,128.2629519
경상북도 성주군,43975,22709,21266,43904,22704,21200,43682,22604,21078,43627,22565,21062,43582,22532,21050,43488,22471,21017,43426,22449,20977,43319,22416,20903,43231,22368,20863,43205,22357,20848,43225,22349,20876,43414,22473,20941,35.91943449,128.2831702
경상북도 칠곡군,116772,60910,55862,116456,60763,55693,115924,60497,55427,115780,60414,55366,115658,60357,55301,115345,60161,55184,115177,60050,55127,114889,59903,54986,114719,59823,54896,114780,59858,54922,114951,59955,54996,114758,59828,54930,35.99558435,128.4016028
